key,subject,seed,backend,size,file,prompt
385_parduoti,a shopkeeper handing goods to a customer while receiving coins,,openai,1536x1024,385_parduoti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a shopkeeper handing goods to a customer while receiving coins. Show the worker performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a small shop counter seen from the clerk's side, with a little quiet civic activity in the background that fades softly into the paper. Include two small arrows: goods outward to the customer, coins inward to the clerk. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath or beside the main scene, in small bordered panels, include a clean two-panel motion sequence of the action plus one context panel showing the till drawer with coins. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
386_sauti,a marksman firing a rifle at a paper target on a range,,openai,1536x1024,386_sauti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a marksman firing a rifle at a paper target on a range. Show the worker performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within an indoor shooting range, with a little quiet civic activity in the background that fades softly into the paper. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath or beside the main scene, in small bordered panels, include a clean two-panel motion sequence of the action plus one context panel showing the paper target with bullet holes. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
388_sokti,a worker jumping over a low obstacle,,openai,1536x1024,388_sokti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a worker jumping over a low obstacle. Show the worker performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a training yard with a low obstacle, with a little quiet civic activity in the background that fades softly into the paper. Include one bold arcing arrow showing the up-and-over jump. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
390_girdeti,"a worker's head turning toward a distant ringing alarm bell, sound waves arriving",,openai,1536x1024,390_girdeti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a worker's head turning toward a distant ringing alarm bell, sound waves arriving. Show the worker performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a workshop with an alarm bell on the far wall, with a little quiet civic activity in the background that fades softly into the paper. Emphasise INVOLUNTARY hearing: the sound arrives and the head turns toward it. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
391_klausytis,"a person seated attentively listening to a radio, ear inclined toward it",,openai,1536x1024,391_klausytis.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a person seated attentively listening to a radio, ear inclined toward it. Show the person performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a sitting room with a tabletop radio, with a little quiet civic activity in the background that fades softly into the paper. Emphasise DELIBERATE listening: seated, attentive, ear inclined to the radio. Any people who appear are ordinary Soviet-era Lithuanian civilians in plain everyday late-1970s clothes — a simple shirt, jacket, dress, or headscarf — and NOT workers' coveralls or a uniform. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
392_ragauti,a cook tasting soup from a ladle,,openai,1536x1024,392_ragauti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a cook tasting soup from a ladle. Show the person performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a canteen kitchen at a soup pot, with a little quiet civic activity in the background that fades softly into the paper. Any people who appear are dressed for their profession and setting — a doctor or nurse in a white medical coat, a teacher in a modest 1970s jacket or dress, a uniformed officer in service uniform — and NOT in workers' coveralls. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
393_liesti,"a fingertip touching a smooth surface, the point of contact indicated",,openai,1536x1024,393_liesti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a fingertip touching a smooth surface, the point of contact indicated. Show the worker performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a plain table, with a little quiet civic activity in the background that fades softly into the paper. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
394_matyti,"a worker seeing a distant water tower, a dotted sight line from eye to object",,openai,1536x1024,394_matyti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a worker seeing a distant water tower, a dotted sight line from eye to object. Show the worker performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within an open field with a distant water tower, with a little quiet civic activity in the background that fades softly into the paper. Include a thin dotted sight line from the eye to the distant object. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
395_ziureti,a person seated deliberately watching a television set,,openai,1536x1024,395_ziureti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a person seated deliberately watching a television set. Show the person performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a sitting room with a television set, with a little quiet civic activity in the background that fades softly into the paper. Emphasise DELIBERATE watching: seated squarely before the screen. Any people who appear are ordinary Soviet-era Lithuanian civilians in plain everyday late-1970s clothes — a simple shirt, jacket, dress, or headscarf — and NOT workers' coveralls or a uniform. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
396_buciuoti,a couple kissing on the cheek,,openai,1536x1024,396_buciuoti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a couple kissing on the cheek. Show the person performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a doorstep farewell, with a little quiet civic activity in the background that fades softly into the paper. Any people who appear are ordinary Soviet-era Lithuanian civilians in plain everyday late-1970s clothes — a simple shirt, jacket, dress, or headscarf — and NOT workers' coveralls or a uniform. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath the main scene, in small bordered panels, include a clean civic procedural sequence of two or three panels showing the simple motion of the action step by step. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
397_degti,a wooden plank burning with flame at a safe distance,,openai,1536x1024,397_degti.png,"An illustration for a Lithuanian-language learning flashcard, in the style of a late Soviet instructional wall chart / civil-defense (Grazhdanskaya Oborona) training poster, circa 1975-1985. This is an educational technical wall chart, NOT propaganda and NOT a political poster: clean technical textbook illustration (between a botanical plate and an engineering manual), realistic proportions, clean outlines, muted printing colors, deadpan instructional calm, a structured grid layout with generous white space and an aged cream-paper offset-print feel. Where people appear they are ordinary Soviet-era Lithuanian people with neutral expressions and no heroic posing, in a period late-1970s setting. Subject: a wooden plank burning with flame at a safe distance. Show the worker performing the action large and clear in the foreground, floating on the cream paper WITHOUT any hard box or border around the main scene, set within a fire-safety training yard, at a safe distance, with a little quiet civic activity in the background that fades softly into the paper. Any people who appear are ordinary workers in plain muted blue-grey civil-defense coveralls, soft flat-topped cloth workers' caps (the Lenin-style flat cap) or bareheaded, and black kirza-style work boots. Only include people the subject or scene actually calls for; do not add an extra standing figure that is not needed. Beneath or beside the main scene, in small bordered panels, include a clean two-panel motion sequence of the action plus one context panel showing the plank burnt down to char and embers. You MAY add one small Lithuanian tricolor flag. Nothing else — keep it uncluttered. Every inset must serve the meaning of THIS card: at best it should make the main subject easier to recognise; at the least it must stay attractive and on-theme. An inset must NEVER depict something that could be mistaken for a different, neighbouring subject, and must never compete with or pull attention away from what the card is teaching. Do NOT include internal anatomical cutaways or cross-sections of bodies — no organs, no digestive tracts, no bone interiors, no skin-layer diagrams, no udder or muscle interiors. Use external close-up details instead. (A simple sliced view of a fruit or plain object is fine.) Render NO text, NO lettering, NO numbers, NO words, NO labels and NO captions anywhere in the image — no leader-line labels, no writing in any panel, on any flag, sign, or object, and none in the header or footer bands. Any area that would normally hold text must be left completely blank. Frame the card with a plain solid dark-red horizontal band across the very top and another across the very bottom, plus a thin dark-red border around the whole card. These bands are blank design elements and must contain no text whatsoever. Keep ALL illustration content — every figure, object, and inset panel — fully inside the inner frame; nothing may overlap, touch, or extend across the red header or footer bands. If any national emblem is shown at all, use ONLY a small Lithuanian tricolor flag (a horizontal yellow band on top, green in the middle, red on the bottom), placed small and only where it fits naturally. Do NOT include coats of arms, the Vytis knight, the Columns of Gediminas, or any other heraldic emblem or badge. Do not put a flag on every card — many cards need no emblem at all. Render any human hands with clean, natural anatomy and exactly five fingers, and render animal paws, hooves and feet cleanly and correctly — no extra or malformed fingers or toes."
